user_id,nome,nome,responsavel,documento,telefone,email,cidade,uf,regiao,culturas,cluster,area_total,tipo_solo,praga_comum,safra_principal
user_84,Granja Progresso da Ribeiro,Granja Progresso da Ribeiro,Bruno Ribeiro,240.882.844-58,(49) 23051-0556,granjaprogressodaribeiro@fazenda.com.br,Cidade AP,AP,Outra,Café,PLATINUM,500,Latossolo Amarelo,Percevejos,Nov-Abr
user_85,Sítio Ouro da Barbosa,Sítio Ouro da Barbosa,Eduardo Barbosa,807.129.855-79,(77) 28021-2509,sítioourodabarbosa@fazenda.com.br,Cidade SP,SP,Sudeste,Algodão,PLATINUM,2100,Terra Roxa,Percevejos,Set-Fev
user_86,Granja Progresso da Souza Agro,Granja Progresso da Souza Agro,Carlos Souza,076.818.846-29,(94) 46565-8406,granjaprogressodasouzaagro@agrocorp.com.br,Cidade DF,DF,Outra,Soja,SILVER,2100,Argissolo,Percevejos / Nematoides,Nov-Abr
user_87,Fazenda Esperança da Ribeiro EIRELI,Fazenda Esperança da Ribeiro EIRELI,Fernanda Ribeiro,875.075.529-95,(21) 89484-1739,fazendaesperançadaribeiro@fazenda.com.br,Cidade PI,PI,Nordeste,Milho,SILVER,1400,Latossolo Vermelho,Nematoides,Nov-Abr
user_88,Granja Ouro do Rocha,Granja Ouro do Rocha,Samuel Rocha,007.372.416-93,(69) 57975-0129,granjaourodorocha@agrocorp.com.br,Cidade PR,PR,Sul,Soja,SILVER,700,Argissolo,Percevejos / Lagarta,Nov-Abr
user_89,Chácara Boa Vista do Ferreira,Chácara Boa Vista do Ferreira,Eduardo Ferreira,416.931.699-64,(68) 90792-7060,chácaraboavistadoferreira@fazenda.com.br,Cidade RS,RS,Outra,Cana-de-Açúcar / Milho,PLATINUM,1800,Latossolo Vermelho,Lagarta / Percevejos,Nov-Abr
user_9,Fazenda Horizonte do Almeida,Fazenda Horizonte do Almeida,Renata Almeida,939.452.932-32,(98) 55100-2390,fazendahorizontedoalmeida@agrocorp.com.br,Cidade AC,AC,Outra,Soja,SILVER,1500,Terra Roxa,Nematoides / Percevejos,Out-Mar
user_90,Fazenda Progresso da Martins,Fazenda Progresso da Martins,Olivia Martins,439.290.153-74,(25) 68978-0539,fazendaprogressodamartins@agrocorp.com.br,Cidade RN,RN,Nordeste,Algodão,DIAMOND,2000,Terra Roxa,Ferrugem / Percevejos,Abr-Ago
user_91,Agropecuária São João da Souza,Agropecuária São João da Souza,Tatiana Souza,317.479.556-04,(88) 18748-0971,agropecuáriasãojoãodasouza@fazenda.com.br,Cidade AP,AP,Outra,Café,SILVER,500,Argissolo,Lagarta,Out-Mar
user_92,Cooperativa Esperança do Nascimento,Cooperativa Esperança do Nascimento,Igor Nascimento,688.926.395-85,(77) 77702-5338,cooperativaesperançadonascimento@ruraltec.com.br,Cidade PE,PE,Nordeste,Café,PLATINUM,600,Latossolo Amarelo,Ferrugem,Set-Fev
user_93,Agropecuária Progresso da Costa,Agropecuária Progresso da Costa,Helena Costa,756.534.326-99,(15) 43215-0039,agropecuáriaprogressodacosta@fazenda.com.br,Cidade MA,MA,Outra,Trigo / Cana-de-Açúcar,GOLD,3000,Terra Roxa,Lagarta / Percevejos,Abr-Ago
user_94,Granja Progresso do Ferreira,Granja Progresso do Ferreira,Mariana Ferreira,299.690.201-71,(91) 44708-2395,granjaprogressodoferreira@agrocorp.com.br,Cidade SC,SC,Outra,Soja / Algodão,GOLD,900,Latossolo Vermelho,Cigarrinha / Ferrugem,Abr-Ago
user_95,Chácara Boa Vista do Costa Comércio,Chácara Boa Vista do Costa Comércio,Olivia Costa,768.044.824-74,(84) 62693-0090,chácaraboavistadocostacomércio@fazenda.com.br,Cidade PA,PA,Norte,Algodão,PLATINUM,2300,Latossolo Amarelo,Lagarta / Ferrugem,Nov-Abr
user_96,Sítio Progresso do Pereira,Sítio Progresso do Pereira,Yasmin Pereira,766.972.284-78,(31) 64381-3030,sítioprogressodopereira@agrocorp.com.br,Cidade PE,PE,Nordeste,Cana-de-Açúcar,SILVER,2300,Argissolo,Percevejos / Ferrugem,Abr-Ago
user_97,Agropecuária Horizonte da Ferreira,Agropecuária Horizonte da Ferreira,Leonardo Ferreira,654.669.124-54,(80) 67458-9409,agropecuáriahorizontedaferreira@fazenda.com.br,Cidade MG,MG,Outra,Algodão / Milho,PLATINUM,900,Terra Roxa,Ferrugem / Cigarrinha,Nov-Abr
user_98,Sítio Horizonte do Rocha,Sítio Horizonte do Rocha,Ana Rocha,398.625.854-34,(37) 44714-7022,sítiohorizontedorocha@ruraltec.com.br,Cidade RO,RO,Outra,Cana-de-Açúcar / Algodão,PLATINUM,1200,Terra Roxa,Nematoides / Ferrugem,Nov-Abr
user_99,Cooperativa São João da Ferreira,Cooperativa São João da Ferreira,Daniela Ferreira,972.678.515-87,(68) 89806-6163,cooperativasãojoãodaferreira@ruraltec.com.br,Cidade RJ,RJ,Outra,Soja / Cana-de-Açúcar,PLATINUM,2300,Neossolo,Percevejos / Lagarta,Nov-Abr
